claim_id	lane	file	line	kind	token	in_fence	verbatim	proposed_check	verdict	evidence	severity	settled_by	quotable	blind_verdict	blind_evidence	disposition	mech_verdict	mech_evidence	fix_status	ext_verdict	ext_evidence	tiebreak
B01-008	P1	AGENTS.md	68	security	proxy-router-port-access	0	The proxy-router's :8082 admin port should not be public — only :3333 (TCP)	grep -r "3333\|8082" proxy-router/ | head -5	TRUE	config.go:181 Web/admin API default 0.0.0.0:8082; config.go:178 Proxy TCP default 0.0.0.0:3333; docs/proxy-router.all.env:70,128 same defaults	-	L6-repo	yes	TRUE	proxy-router/Dockerfile:45 exposes both; register-onchain.mdx:30 the on-chain endpoint is host:3333; docker.mdx:53 3333 not needed for consumers; system/auth.go:391 gates 8082 behind Basic auth	confirmed-r2				TRUE	docs/providers/full/aws.mdx:154 — "Never expose 8080 (LLM) or 8082 (admin API) to 0.0.0.0/0. Only 3333 is meant to be public"; :3333 is the public consumer endpoint (verify-setup.mdx:92), aws.mdx:88 restricts :8082 to operator IPs.	
B01-009	P1	AGENTS.md	104	requirement	basic-auth-requirement	0	Auth is HTTP Basic Auth — slug reference/api-auth	grep -n "Basic Auth" AGENTS.md	TRUE	handlers/httphandlers/http.go:28 `@SecurityDefinitions.basic BasicAuth`; internal/system/auth.go:353 ParseBasicAuthHeader, :399 parses the Basic header	-	L6-repo	yes	TRUE	proxy-router/docs/swagger.yaml:3150-3152 securityDefinitions BasicAuth type basic; internal/system/auth.go:391-410 CheckAuth parses the Basic Authorization header and validates it	confirmed-r2				TRUE	proxy-router/internal/system/auth.go:391-403 — CheckAuth middleware reads the Authorization header, parses Basic Auth credentials, and 401s with "no basic auth provided"; swagger.yaml also declares BasicAuth security on endpoints (e.g. docs	
B01-010	P1	AGENTS.md	113	procedure	docs-preview-mint	0	Run mint dev from /docs to preview locally before publishing	ls /docs/mint.json	TRUE	docs/package.json scripts.dev = "mint dev", dependency mint ^4.2.574; run from docs/	-	L6-repo	yes	TRUE	docs/package.json:6 "dev": "mint dev"; .github/workflows/docs.yml:141 deploy runs build:site which calls docs/scripts/generate-llms-txt.mjs:227-228 writing llms.txt + llms-full.txt	confirmed-r2				TRUE	docs/package.json:6 — "dev": "mint dev"; and deploy regenerates the files: .github/workflows/docs.yml:145 runs build:site → docs/scripts/postprocess-export.mjs:35 → generate-llms-txt.mjs:227-228 writes llms.txt and llms-full.txt	
B01-012	P1	CLAUDE.md	11	repo-state	staging-remote-cowboycoder	0	private remote cowboycoder → github.com/cowboycoderhq/morpheus-lumerin-node-staging	git remote -v	FALSE	`git remote -v`: only origin -> https://github.com/cowboycoderhq/Morpheus-Lumerin-Node.git (fetch+push). No `cowboycoder` remote, no morpheus-lumerin-node-staging, no `ccfork`	S2	L6-repo	yes									
B01-013	P1	CLAUDE.md	15	repo-state~loc	ui-desktop-node-modules-symlink	0	ui-desktop/node_modules is a SYMLINK to the sibling clone, machine-local, not in git	ls -la ui-desktop/ | grep node_modules	FALSE	`ls -ld ui-desktop/node_modules` = drwxr-xr-x 817 (a real directory, not a symlink); `ls | wc -l` = 813 entries	S2	L6-repo	no	FALSE	ls -ld shows a real directory of 817 entries; readlink empty	confirmed			FIXED: F8.1 real dir + yarn			
B01-014	P1	CLAUDE.md	20	requirement	edit-in-worktree	0	edit in a git worktree, never a shared checkout	git worktree list	UNVERIFIABLE-IN-REPO	Normative instruction. `git worktree list` shows one worktree at the repo root; the tree neither confirms nor refutes the rule about concurrent sessions	S4	L6-repo	yes									
B01-015	P1	CLAUDE.md	24	procedure~loc	dev-command-vite-electron	0	npm run dev (Vite + Electron; kill orphans first: lsof -ti:5173)	grep "dev" ui-desktop/package.json | head -1	TRUE	ui-desktop/package.json "dev": "electron-vite --inspect --sourcemap dev" (Vite+Electron). Caveat: 5173 is Vite's default and is not pinned — electron.vite.config.ts sets no server.port	-	L6-repo	no	TRUE	ui-desktop/package.json:27 dev = electron-vite --inspect --sourcemap dev (Vite + Electron); electron.vite.config.ts sets no server.port so the renderer uses Vite's default 5173	confirmed-r2				TRUE	ui-desktop/package.json:27 — "dev": "electron-vite --inspect --sourcemap dev" (electron-vite = Vite+Electron); ui-desktop/src/main/index.ts:49 confirms the dev origin is localhost:5173, so the port-kill advice targets the right port.	
B01-016	P1	CLAUDE.md	28	repo-state~para	lint-pre-existing-problems	0	npm run lint runs and reports ~7374 pre-existing problems	cd ui-desktop && npm run lint 2>&1 | tail -5	STALE	Settled: actual lint counts are 12972 total / 8195 prettier / 3037 return-types / 913 prop-types vs the doc's ~7374 / 3471 / 2308 / 909	S3	L6-repo	no									
B01-017	P1	CLAUDE.md	35	requirement	colour-theme-derive	0	every colour-valued declaration must derive from props.theme	grep -r "props.theme" ui-desktop/src/	TRUE	ui-desktop/tools/ui-verify/frozen-values.mjs enforces it: COLOR_PROPS on the property + COLOR_VALUE on the value, then `if (/theme/.test(value)) return;`. Run output: 0 live / 49 dead, exit 0	-	L6-repo	yes	TRUE	ui-desktop/tools/ui-verify/package.json:9 frozen script; frozen-values.mjs:175-181 flags colour-valued declarations whose value never mentions theme, failing on reachable ones at :206	confirmed-r2				TRUE	ui-desktop/tools/ui-verify/package.json:10 — `frozen` script runs frozen-values.mjs; frozen-values.mjs:86-181 flags colour-valued declarations lacking `theme`, scans .jsx/.tsx/.html/.css (:124), splits live/dead by reachability (:182), exit	
B01-018	P1	CLAUDE.md	44	procedure~loc	liveness-check-shell	0	bash tools/ui-verify/liveness.sh ui-desktop before claiming a change	test -f tools/ui-verify/liveness.sh && file tools/ui-verify/liveness.sh	TRUE	tools/ui-verify/liveness.sh exists (-rwxr-xr-x, 2055 bytes); usage `liveness.sh <app-dir> [--proc-regex RE]`; exits 1 on STALE/NO-PROCESS/NO-BUILD, prints LIVENESS: FRESH otherwise	-	L6-repo	no	TRUE	tools/ui-verify/liveness.sh:7 usage liveness.sh <app-dir> [--proc-regex RE], :13 parses --proc-regex, :16 requires the app-dir arg	confirmed-r2				TRUE	tools/ui-verify/liveness.sh:7 — usage `liveness.sh <app-dir> [--proc-regex RE]` matches the claim; header lines 2-4 confirm electron-vite dev rebuilds main/preload but does NOT restart Electron, so the stale-window check it describes is rea	
B01-019	P1	CLAUDE.md	49	requirement	git-precommit-typecheck	0	git pre-commit: typecheck+build must exit 0 when ui-desktop is staged	test -f .git/hooks/pre-commit	FALSE	.git/hooks contains only *.sample (no pre-commit); `git config --get core.hooksPath` returns nothing (exit 1); no .husky dir and no pre-commit script in ui-desktop/package.json	S2	L6-repo	yes									
B01-021	P1	CLAUDE.md	64	architecture	termsstep-dual-consent	0	TermsStep keeps TWO independent consents and the scrollable terms text	grep -n "TermsStep" ui-desktop/src/renderer/src/components/	TRUE	onboarding/TermsStep.jsx:87-110 two independent checkboxes (termsCheckbox, licenseCheckbox), Btn disabled unless `!props.licenseCheckbox || !props.termsCheckbox`; TermsBox:30-34 overflow:auto wraps <TermsAndConditions/>	-	L6-repo	yes									
B01-023	P1	CONTRIBUTING.md	3	repo-state~loc	promote-up-branch-model	0	This repo uses a promote-up branch model so changes land in CI in order	grep -n "promote" CONTRIBUTING.md | head -3	TRUE	origin/dev, origin/test and origin/main all exist; history shows the promote chain: 6de6601c "(dev -> test) (#854)" then 7dac1b63 "(test -> main) (#855)"	-	L6-repo	no									
B01-024	P1	CONTRIBUTING.md	9	repo-state~loc	dev-branch-integration-target	0	dev: Integration / default PR target. Builds & checks; not a public release	git branch -r | grep origin/dev	TRUE	`git branch -r | grep origin/dev` matches; promote history (#854) treats dev as the integration source promoted into test	-	L6-repo	no									
B01-026	P1	CONTRIBUTING.md	11	repo-state~loc	main-branch-production	0	main: Production. Releases, mainnet TEE / nodes, production docs	git branch -r | grep origin/main	TRUE	`git branch -r | grep origin/main` matches; promote commit 7dac1b63 "docs: restore mobile Pagefind search (test -> main) (#855)"	-	L6-repo	no									
B01-027	P1	CONTRIBUTING.md	21	requirement~loc	default-pr-base-dev	0	When you open a pull request on GitHub, set the base branch to dev (not main)	grep -n "base = .dev" CONTRIBUTING.md	TRUE	CONTRIBUTING.md:21 "set the base branch to `dev` (not `main`)"; origin/dev exists; AGENTS.md:117 repeats "Default PR base is `dev`, not `main`"	-	L6-repo	no	TRUE	CONTRIBUTING.md:7-13 promote-up model names dev the default PR target; .github/PULL_REQUEST_TEMPLATE.md:2 and :14 require base dev; .github/workflows/docs.yml:12-16 pushes on main dev test	confirmed-r2				TRUE	.github/PULL_REQUEST_TEMPLATE.md:2,15 — template states "Base branch: use `dev` (not `main`)" and checklist "This PR targets **`dev`** (required for feature/docs/fix PRs)"; `dev` is a CI trigger branch in .github/workflows/build.yml:41	
B01-028	P1	CONTRIBUTING.md	24	requirement	promote-prs-maintainers-only	0	Only maintainers open promote PRs into test or main	grep -n "maintainers" CONTRIBUTING.md	UNVERIFIABLE-IN-REPO	A governance policy. Promote commits exist (41493e78, d54a5a1c) but no branch-protection or CODEOWNERS config in-repo establishes the maintainer-only restriction	S4	L6-repo	yes									
B01-029	P1	CONTRIBUTING.md	64	procedure~loc	prefer-active-mor-org-links	0	Prefer linking to live status at active.mor.org rather than inventing counts	curl https://active.mor.org | head -20	UNVERIFIABLE-IN-REPO	Normative guidance about an external site (active.mor.org); nothing in the tree confirms or refutes whether linking beats inventing counts	S4	L6-repo	no									
B01-030	P1	CONTRIBUTING.md	66	requirement~para	api-distinction-proxy-vs-hosted	0	Do not confuse the proxy-router API with the hosted Morpheus Inference API	grep -n "confuse" CONTRIBUTING.md	TRUE	Two distinct products documented separately: proxy-router/docs/swagger.yaml (this repo, :8082) vs docs/inference-api/overview.mdx:10 "a separate hosted product" at apidocs.mor.org	-	L6-repo	no	TRUE	AGENTS.md:60 and docs/inference-api/overview.mdx:10 record the hosted Inference API as a different product; this repo's API is proxy-router/docs/swagger.yaml served at :8082	confirmed-r2				TRUE	proxy-router/docs/swagger.yaml + docs/inference-api/overview.mdx:10 — repo documents its own proxy-router API while overview.mdx describes the hosted Morpheus Inference API (apidocs.mor.org) as a separate product, confirming the distinction	
B01-031	P1	README.md	5	procedure	morpheus-distributed-llm-interaction	0	enable interaction with distributed, decentralized LLMs on the Morpheus network	grep -n "distributed" README.md | head -1	TRUE	The two components the sentence describes exist: ui-desktop/ (Electron chat client, electron.builder.config.ts:5 MorpheusUI) and proxy-router/ (Go router to network providers, config.go:178)	-	L6-repo	yes	TRUE	ui-desktop/package.json:4 "The Morpheus Decentralized AI Desktop App" plus proxyapi/controller_http.go:90 routing chat completions through on-chain provider sessions	confirmed-r2				TRUE	ui-desktop/package.json:4 — "The Morpheus Decentralized AI Desktop App"; Electron chat UI at ui-desktop/src/renderer/src/components/chat/Chat.tsx:188 sends prompts via proxy-router to decentralized LLM providers	
B01-032	P1	README.md	7	repo-state	v7-full-tee-capability	0	v7.0.0 — Full TEE capability	grep -n "v7" README.md | head -1	TRUE	`git tag -l 'v7*'` includes v7.0.0 and v7.1.0; the TEE machinery is in proxy-router/internal/attestation/ (nras_verifier.go, sev_python_parity_test.go)	-	L6-repo	yes									
B01-033	P1	README.md	9	security~para	consumer-tee-verification-tdx	0	consumer proxy-router cryptographically verifies provider's P-Node runs exact	grep -n "cryptographically verifies" README.md	TRUE	proxy-router/internal/attestation/ implements it: nras_verifier.go:17-18 NVIDIA NRAS v4/attest/gpu, sev_python_parity_test.go; TLS pinning in proxyapi/controller_http.go; modelhealth/checker.go carries the tag check	-	L6-repo	no	TRUE	verifier.go:264-322 quote+TLS-binding+golden RTMR3; per prompt proxy_sender.go:753	confirmed						
B01-034	P1	README.md	11	compatibility	v6-consumer-v7-provider-forward-compat	0	any v6+ consumer is forward-compatible with a v7+ provider	grep -n "forward-compatible" README.md	UNVERIFIABLE-IN-REPO	v6.0.0 and v7.0.0 tags both exist, but cross-version wire compatibility cannot be established from the tree — it needs a running v6 consumer against a v7 provider	S4	L6-repo	yes									
B01-035	P1	README.md	16	repo-state~loc	stake-duration-branch-feature	0	This branch (stake-duration) adds a consumer desktop experience	git log --oneline | grep -i stake-duration	TRUE	`git rev-parse --abbrev-ref HEAD` = stake-duration; README:16 names the same branch; the added feature is present (utils/duration.ts, components/keepalive/KeepAliveProvider.tsx)	-	L6-repo	no	TRUE	git branch --show-current = stake-duration; matches README.md:16	confirmed						
B01-036	P1	README.md	24	procedure	session-duration-plain-language	0	Type how long you want the session, in plain language — "1 day"	grep -n "plain language" README.md	TRUE	ui-desktop/src/renderer/src/utils/duration.ts parses typed lengths with exact (never prefix) alias matching for s/m/h/day/week/month/year and refuses a bare unit-less number; consumed by chat/Chat.tsx	-	L6-repo	yes	TRUE	smart-contracts/deploy/1_full_protocol.migration.ts:111 inits maxSessionDuration to 7*DAY; ui-desktop utils/marketplace.ts:148-172 eth_calls selector 0xa9756858 live with a 7-day fallback	confirmed-r2				TRUE	smart-contracts/deploy/1_full_protocol.migration.ts:111 — init passes `7 * DAY`; ui-desktop/src/renderer/src/utils/marketplace.ts:30,156 reads `getMaxSessionDuration()` live via eth_call with only a 7-day fallback (line 123); SessionRouter.	
B01-037	P1	README.md	24	behavior~loc	session-cap-seven-days-default	0	the network's per-session cap (7 days by default, read live from contract)	grep -n "7 days" README.md	TRUE	utils/marketplace.ts:148-173 getMaxSessionSeconds does an eth_call of selector 0xa9756858 (maxSessionDuration) on the Diamond; marketplace.ts:123 FALLBACK_MAX_SESSION_SECONDS = 7*24*60*60	-	L6-repo	no									
B01-038	P1	README.md	77	architecture	proxy-router-background-process	0	Lumerin proxy-router — background process that monitors blockchain contract	ls -la proxy-router/	TRUE	proxy-router/ is a Go service with internal/blockchainapi (contract events/sessions) and internal/proxyapi (prompt routing); config.go:178 proxy TCP :3333	-	L6-repo	yes									
B01-039	P1	README.md	78	repo-state~loc	ui-desktop-morpheus-ui-electron	0	ui-desktop/ (MorpheusUI) — Electron desktop app for consumers	ls -la ui-desktop/	TRUE	ui-desktop/electron.builder.config.ts:5 productName 'MorpheusUI', :4 appId com.electron.morpheus-ui, :27/:53 executableName MorpheusUI; package.json name morpheus-app	-	L6-repo	no									
B01-040	P1	README.md	78	behavior	app-download-services-on-launch	0	on first launch the app downloads the proxy-router, a local llama.cpp + tinyllama	grep -n "first launch\|downloads" README.md	TRUE	orchestrator.ts:169-173 downloadProxyRouter (required) + downloadOptionalAiRuntime + downloadOptionalAiModel + downloadOptionalIpfs; llama-server named at orchestrator.ts:26. Caveat: tinyllama/kubo names come from env, not the tree	-	L6-repo	yes									
B01-041	P1	README.md	96	external-dependency~loc	base-chain-id-8453	0	BASE Mainnet Chain ID: 8453	grep "8453" README.md	TRUE	README:96 table Chain ID `8453`; docs/get-started/networks-and-tokens.mdx:21 `8453`; ui-desktop/.env.example mainnet block CHAIN_ID=8453	-	L6-repo	no									
B01-042	P1	README.md	97	external-dependency~loc	base-sepolia-chain-id-84532	0	BASE Sepolia (testnet) Chain ID: 84532	grep "84532" README.md	TRUE	README:97 Chain ID `84532`; docs/get-started/networks-and-tokens.mdx:33 `84532`; ui-desktop/.env.example testnet block #CHAIN_ID=84532	-	L6-repo	no									
B01-046	P1	README.md	158	requirement~loc	yarn-not-npm-lockfile	0	Install with yarn, not npm: yarn.lock is the committed, tested dependency tree	test -f yarn.lock	TRUE	ui-desktop/yarn.lock is committed (391196 bytes); .github/workflows/build.yml:3008,3072,3136,3201,3287 run `yarn install --network-timeout 600000 --frozen-lockfile`; .gitignore bans ui-desktop/package-lock.json	-	L6-repo	no	TRUE	build.yml yarn install --frozen-lockfile; yarn.lock committed; no package-lock	confirmed						
B02-001	P1	.ai-docs/TEE_Attestation_Architecture.md	20	requirement	genuine-tee-hardware	0	Running on genuine TEE hardware (Intel TDX or AMD SEV-SNP)	proxy-router/internal/blockchainapi/model_tags.go	TRUE	verifier.go VerifyProvider->VerifyQuote sends the CPU quote to the SecretAI portal for cryptographic hardware verification (verifier.go:264-323); model_tags.go only gates which sessions get checked.	-	L7-tee	yes	TRUE	verifier.go:171 and :473 carry TDX and SEV types (sev_workload.go SEV-SNP path); proxy_sender.go:753 runs VerifyProviderQuick before every forwarded prompt	confirmed-r2				TRUE	proxy-router/internal/attestation/verifier.go:257-322 (VerifyProvider: fetches TDX/SEV quote from :29343/cpu, portal verifies it, TLS reportdata binding, golden register compare) + blockchainapi/service.go:1627-1633 (VerifyProviderQuick run	
